Episodio n;Titulo;URL;Año;Mes
Episodio 648;El concierto definitivo de Jimi Hendrix;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6x3-concierto-definitivo-jimi-hendrix-08-10-15/3308379/;2015;10
Episodio 649;Rayland Baxter, The Waterboys, Madisen Ward and Mama Bear;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6x3-rayland-baxter-the-waterboys-madisen-ward-and-mama-bear-09-10-15/3310957/;2015;10
Episodio 650;FIFA vs PES;http://www.rtve.eshttps://www.rtve.es/play/audios/6x3/6-3-fifa-vs-pes-13-10-15/3320027/;2015;10
Episodio 651;Satriani, Keith Richards, Ryan Bingham, Reno Bo;http://www.rtve.eshttps://www.rtve.es/play/audios/6x3/6-3-satriani-keith-richards-ryan-bingham-reno-bo-14-10-15/3320838/;2015;10
Episodio 652;Wolfmother, The Dead Weather, Hanni El Khatib, The Rolling S;http://www.rtve.eshttps://www.rtve.es/play/audios/6x3/6-3-wolfmother-the-dead-weather-hanni-khatib-the-rolling-stones-15-10-15/3320839/;2015;10
Episodio 653;Sesión groovie;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-sesion-groovie-16-10-15/3320840/;2015;10
Episodio 654;Graveyard;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6x3-graveyard-20-10-15/3327944/;2015;10
Episodio 655;Rage Against The Machine en 15 canciones;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-rage-against-the-machine-15-canciones/3321084/;2015;10
Episodio 656;Los diez guitarristas favoritos de Bonamassa;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-diez-guitarristas-favoritos-bonamassa-22-10-15/3329014/;2015;10
Episodio 657;Marcus Bonfanti y The Criers;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6-3-marcus-bonfanti-the-criers-23-10-15/3331164/;2015;10
Episodio 658;Steve Vai, Billy Gibbons e Yngwie Malmsteem;http://www.rtve.eshttp://www.rtve.es/play/audios/6x3/6x3-steve-vai-billy-gibbons-yngwie-malmsteem-27-10-15/3334384/;2015;10
